market,code,name,date,close,change_pct,cond1_ma20,cond2_kd,cond3_chips,cond4_margin_ok,cond5_breakout_vol,checklist_count,tier,score,notes
TWSE,1531,高林股,20260828,13.7,3.007518796992482,True,True,True,True,True,5,🔥主力觀察名單,97.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買；帶量突破近20日高且收盤站穩
TWSE,2033,佳大,20260828,25.65,9.850107066381158,True,True,True,True,True,5,🔥主力觀察名單,97.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買；帶量突破近20日高且收盤站穩
TWSE,3026,禾伸堂,20260828,742.0,9.925925925925926,True,True,True,True,False,4,值得研究,89.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買；量增收紅但尚未突破前高
TWSE,3481,群創,20260828,48.6,5.081081081081082,True,True,True,True,False,4,值得研究,89.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買；量增收紅但尚未突破前高
TWSE,2303,聯電,20260828,130.0,9.70464135021097,True,True,True,True,False,4,值得研究,84.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買；量增收紅但尚未突破前高
TWSE,2409,友達,20260828,25.85,2.376237623762376,True,True,True,True,False,4,值得研究,83.0,站穩月線且月線向上；K上穿D golden cross；三大法人合計由賣轉買；量增收紅但尚未突破前高
TWSE,3605,宏致,20260828,131.0,9.623430962343097,True,True,True,True,False,4,值得研究,83.0,站穩月線且月線向上；K上穿D golden cross；投信連買2日+；量增收紅但尚未突破前高
TWSE,2368,金像電,20260828,1130.0,9.70873786407767,True,False,True,True,True,4,值得研究,82.0,站穩月線且月線向上；外資由賣轉買；三大法人合計由賣轉買；帶量突破近20日高且收盤站穩
TWSE,6669,緯穎,20260828,7200.0,5.649303008070433,True,False,True,True,True,4,值得研究,82.0,站穩月線且月線向上；外資由賣轉買；三大法人合計由賣轉買；帶量突破近20日高且收盤站穩
TWSE,6933,AMAX-KY,20260828,260.0,9.936575052854122,True,False,True,True,True,4,值得研究,82.0,站穩月線且月線向上；外資由賣轉買；三大法人合計由賣轉買；帶量突破近20日高且收盤站穩
TWSE,3576,聯合再生,20260828,17.5,2.6392961876832843,True,True,True,True,False,4,值得研究,81.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買；⚠️爆量但留長上影線
TWSE,6525,捷敏-KY,20260828,144.5,2.1201413427561837,True,True,True,True,False,4,值得研究,81.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買；⚠️爆量但留長上影線
TWSE,2342,茂矽,20260828,40.55,0.9962640099626403,True,True,True,True,False,4,值得研究,77.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買
TWSE,3661,世芯-KY,20260828,4065.0,5.038759689922481,True,True,True,True,False,4,值得研究,77.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買
TWSE,6770,力積電,20260828,70.0,0.574712643678161,True,True,True,True,False,4,值得研究,77.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買
TWSE,3049,精金,20260828,13.5,6.299212598425198,True,True,True,True,False,4,值得研究,76.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買；⚠️爆量但留長上影線
TWSE,6239,力成,20260828,287.0,3.6101083032490973,True,True,True,True,False,4,值得研究,76.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買；⚠️爆量但留長上影線
TWSE,6689,伊雲谷,20260828,62.3,1.3008130081300813,True,True,True,True,False,4,值得研究,76.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買；⚠️爆量但留長上影線
TWSE,2449,京元電子,20260828,270.0,9.090909090909092,True,False,True,True,True,4,值得研究,76.0,站穩月線且月線向上；投信連買2日+；帶量突破近20日高且收盤站穩
TWSE,2301,光寶科,20260828,317.5,5.48172757475083,True,True,True,True,False,4,值得研究,75.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；投信連買2日+；三大法人合計由賣轉買
TWSE,00737,國泰AI機器人,20260828,41.33,1.1255199412772205,True,True,True,True,False,4,值得研究,75.0,站穩月線且月線向上；K上穿D golden cross；三大法人合計由賣轉買；⚠️爆量但留長上影線
TWSE,00895,富邦未來車,20260828,50.3,0.7007007007007007,True,True,True,True,False,4,值得研究,75.0,站穩月線且月線向上；K上穿D golden cross；三大法人合計由賣轉買；⚠️爆量但留長上影線
TWSE,2308,台達電,20260828,1830.0,3.389830508474576,True,True,True,True,False,4,值得研究,75.0,站穩月線且月線向上；K上穿D golden cross；三大法人合計由賣轉買；⚠️爆量但留長上影線
TWSE,1323,永裕,20260828,21.5,0.9389671361502347,True,True,True,True,False,4,值得研究,72.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買
TWSE,1709,和益,20260828,36.15,0.0,True,True,True,True,False,4,值得研究,72.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買
TWSE,6426,統新,20260828,263.5,1.5414258188824663,True,True,True,True,False,4,值得研究,72.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買
TWSE,8341,日友,20260828,76.7,0.3926701570680628,True,True,True,True,False,4,值得研究,72.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買
TWSE,00875,國泰網路資安,20260828,55.75,4.303086997193638,True,True,True,True,False,4,值得研究,71.0,站穩月線且月線向上；K上穿D golden cross；三大法人合計由賣轉買
TWSE,020038,元大ESG配息N,20260828,14.34,0.9148486980999296,True,True,True,True,False,4,值得研究,71.0,站穩月線且月線向上；K上穿D golden cross；三大法人合計由賣轉買
TWSE,1752,南光,20260828,31.85,0.473186119873817,True,True,True,True,False,4,值得研究,71.0,站穩月線且月線向上；K上穿D golden cross；三大法人合計由賣轉買
TWSE,2887,台新新光金,20260828,37.5,0.5361930294906168,True,True,True,True,False,4,值得研究,71.0,站穩月線且月線向上；K上穿D golden cross；投信連買2日+
TWSE,3044,健鼎,20260828,490.0,1.8711018711018712,True,True,True,True,False,4,值得研究,71.0,站穩月線且月線向上；K上穿D golden cross；投信連買2日+
TWSE,9905,大華,20260828,21.55,0.4662004662004662,True,True,True,True,False,4,值得研究,71.0,站穩月線且月線向上；K上穿D golden cross；三大法人合計由賣轉買
TWSE,3443,創意,20260828,6015.0,1.6047297297297296,True,True,True,True,False,4,值得研究,66.5,站穩月線且月線向上；K由下往上轉；投信連買2日+
TWSE,2434,統懋,20260828,56.4,9.941520467836257,True,True,True,True,False,4,值得研究,58.5,剛站回月線(觀察)；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買
TWSE,8105,凌巨,20260828,16.65,9.900990099009901,True,True,True,True,False,4,值得研究,57.0,剛站回月線(觀察)；K上穿D golden cross；三大法人合計由賣轉買
TWSE,6257,矽格,20260828,219.0,7.352941176470589,True,False,True,True,False,3,等待確認,74.0,站穩月線且月線向上；外資由賣轉買；三大法人合計由賣轉買；量增收紅但尚未突破前高
TWSE,6573,虹揚-KY,20260828,18.8,6.214689265536724,True,False,True,True,False,3,等待確認,74.0,站穩月線且月線向上；外資由賣轉買；三大法人合計由賣轉買；量增收紅但尚未突破前高
TWSE,00690,兆豐藍籌30,20260828,78.1,2.024820378837361,True,False,True,True,False,3,等待確認,68.0,站穩月線且月線向上；三大法人合計由賣轉買；量增收紅但尚未突破前高
TWSE,2492,華新科,20260828,313.5,10.0,True,False,True,True,False,3,等待確認,68.0,站穩月線且月線向上；外資由賣轉買；量增收紅但尚未突破前高
TWSE,1236,宏亞,20260828,25.55,-0.5836575875486382,True,False,True,True,False,3,等待確認,66.0,站穩月線且月線向上；外資由賣轉買；三大法人合計由賣轉買；⚠️爆量但留長上影線
TWSE,1312,國喬,20260828,14.15,-1.0489510489510487,True,False,True,True,False,3,等待確認,66.0,站穩月線且月線向上；外資由賣轉買；三大法人合計由賣轉買；⚠️爆量但留長上影線
TWSE,1319,東陽,20260828,82.1,0.4895960832313343,True,False,True,True,False,3,等待確認,66.0,站穩月線且月線向上；外資由賣轉買；三大法人合計由賣轉買；⚠️爆量但留長上影線
TWSE,1802,台玻,20260828,60.8,2.702702702702703,True,False,True,True,False,3,等待確認,66.0,站穩月線且月線向上；外資由賣轉買；三大法人合計由賣轉買；⚠️爆量但留長上影線
TWSE,2369,菱生,20260828,32.35,2.861685214626391,True,False,True,True,False,3,等待確認,66.0,站穩月線且月線向上；外資由賣轉買；三大法人合計由賣轉買；⚠️爆量但留長上影線
TWSE,2481,強茂,20260828,154.0,5.1194539249146755,True,False,True,True,False,3,等待確認,66.0,站穩月線且月線向上；外資由賣轉買；投信連買2日+；⚠️爆量但留長上影線
TWSE,3008,大立光,20260828,7065.0,2.1691973969631237,True,False,True,True,False,3,等待確認,66.0,站穩月線且月線向上；外資由賣轉買；投信連買2日+；⚠️爆量但留長上影線
TWSE,3504,揚明光,20260828,89.5,-4.888416578108395,True,False,True,True,False,3,等待確認,66.0,站穩月線且月線向上；外資由賣轉買；三大法人合計由賣轉買；⚠️爆量但留長上影線
TWSE,4989,榮科,20260828,68.2,2.865761689291101,True,False,True,True,False,3,等待確認,66.0,站穩月線且月線向上；外資由賣轉買；三大法人合計由賣轉買；⚠️爆量但留長上影線
TWSE,6271,同欣電,20260828,215.0,2.380952380952381,True,False,True,True,False,3,等待確認,66.0,站穩月線且月線向上；外資由賣轉買；三大法人合計由賣轉買；⚠️爆量但留長上影線
