market,code,name,date,close,change_pct,cond1_ma20,cond2_kd,cond3_chips,cond4_margin_ok,cond5_breakout_vol,cond6_momentum,cond7_bollinger,checklist_count,tier,score,notes
TWSE,6213,聯茂,20260924,595.0,9.981515711645102,True,False,True,True,False,True,True,5,值得研究,70.0,站穩月線且月線向上；外資當天淨買超；投信連買3日+；外資+投信同步買超；MACD翻紅+RSI區間內+5日線在10日線上；站上布林上軌且上軌向上(波動擴張)
TWSE,2353,宏碁,20260924,31.75,0.6339144215530903,True,True,True,True,False,False,False,4,等待確認,72.0,站穩月線且月線向上；K由下往上轉；外資當天淨買超；投信連買3日+；外資+投信同步買超；價漲、融資未增(甚至下降)，籌碼乾淨
TWSE,3026,禾伸堂,20260924,810.0,5.46875,True,True,True,True,False,False,False,4,等待確認,72.0,站穩月線且月線向上；K由下往上轉；外資當天淨買超；投信連買3日+；外資+投信同步買超；價漲、融資未增(甚至下降)，籌碼乾淨
TWSE,4566,時碩工業,20260924,74.3,9.911242603550296,True,False,False,True,True,False,True,4,等待確認,65.0,站穩月線且月線向上；外資當天淨買超；價漲、融資未增(甚至下降)，籌碼乾淨；帶量突破近20日高且收盤站穩；站上布林上軌且上軌向上(波動擴張)
TWSE,1809,中釉,20260924,45.35,9.939393939393938,True,False,False,True,True,False,True,4,等待確認,62.5,站穩月線且月線向上；外資當天淨買超；價漲、融資未增(甚至下降)，籌碼乾淨；帶量突破近20日高且收盤站穩；站上布林上軌且上軌向上(波動擴張)
TWSE,3016,嘉晶,20260924,160.0,9.965635738831615,True,False,False,True,True,False,True,4,等待確認,62.5,站穩月線且月線向上；外資當天淨買超；價漲、融資未增(甚至下降)，籌碼乾淨；帶量突破近20日高且收盤站穩；站上布林上軌且上軌向上(波動擴張)
TWSE,3167,大量,20260924,949.0,6.629213483146068,True,False,False,True,False,True,True,4,等待確認,57.0,站穩月線且月線向上；外資當天淨買超；量增收紅但尚未突破前高；MACD翻紅+RSI區間內+5日線在10日線上；站上布林上軌且上軌向上(波動擴張)
TWSE,1304,台聚,20260924,12.5,2.0408163265306123,True,True,False,True,False,True,False,4,等待確認,55.0,站穩月線且月線向上；K上穿D golden cross；外資當天淨買超；價漲、融資未增(甚至下降)，籌碼乾淨；MACD翻紅+RSI區間內+5日線在10日線上
TWSE,2030,彰源,20260924,30.4,9.945750452079565,True,True,False,False,True,False,True,4,等待確認,52.0,站穩月線且月線向上；K由下往上轉；外資當天淨買超；⚠️股價漲但融資同步暴增(散戶追價，小心)；帶量突破近20日高且收盤站穩；站上布林上軌且上軌向上(波動擴張)
TWSE,3189,景碩,20260924,962.0,6.181015452538632,True,False,False,True,False,True,True,4,等待確認,49.0,站穩月線且月線向上；外資當天淨買超；⚠️爆量但留長上影線；MACD翻紅+RSI區間內+5日線在10日線上；站上布林上軌且上軌向上(波動擴張)
TWSE,2466,冠西電,20260924,119.5,5.286343612334802,True,True,False,True,False,False,True,4,等待確認,47.0,站穩月線且月線向上；K由下往上轉；外資當天淨買超；站上布林上軌且上軌向上(波動擴張)
TWSE,3702,大聯大,20260924,117.5,3.070175438596491,True,True,False,True,False,False,True,4,等待確認,47.0,站穩月線且月線向上；K由下往上轉；外資當天淨買超；站上布林上軌且上軌向上(波動擴張)
TWSE,6505,台塑化,20260924,87.2,-0.11454753722794961,True,False,True,True,False,False,False,3,等待確認,60.0,站穩月線且月線向上；外資當天淨買超；投信連買3日+；外資+投信同步買超
TWSE,2412,中華電,20260924,145.0,-0.3436426116838488,True,False,True,True,False,False,False,3,等待確認,57.5,站穩月線且月線向上；外資當天淨買超；投信連買3日+；外資+投信同步買超
TWSE,2892,第一金,20260924,39.5,-0.8782936010037641,True,False,True,True,False,False,False,3,等待確認,57.5,站穩月線且月線向上；外資當天淨買超；投信連買3日+；外資+投信同步買超
TWSE,4904,遠傳,20260924,105.5,0.0,True,False,True,True,False,False,False,3,等待確認,57.5,站穩月線且月線向上；外資當天淨買超；投信連買3日+；外資+投信同步買超
TWSE,00995A,主動中信台灣卓越,20260924,17.9,0.7882882882882883,True,False,False,True,False,True,False,3,等待確認,57.0,站穩月線且月線向上；外資當天淨買超；價漲、融資未增(甚至下降)，籌碼乾淨；量增收紅但尚未突破前高；MACD翻紅+RSI區間內+5日線在10日線上
TWSE,2636,台驊控股,20260924,71.9,1.5536723163841808,True,False,False,True,True,False,False,3,等待確認,56.0,站上月線；外資當天淨買超；價漲、融資未增(甚至下降)，籌碼乾淨；帶量突破近20日高且收盤站穩
TWSE,2609,陽明,20260924,59.6,-0.5008347245409015,True,False,True,True,False,False,False,3,等待確認,54.0,站上月線；外資當天淨買超；投信連買3日+；外資+投信同步買超
TWSE,2436,偉詮電,20260924,72.4,4.022988505747126,True,False,False,True,False,False,True,3,等待確認,52.0,站穩月線且月線向上；外資當天淨買超；量增收紅但尚未突破前高；站上布林上軌且上軌向上(波動擴張)
TWSE,6155,鈞寶,20260924,60.2,7.117437722419928,True,False,False,True,False,False,True,3,等待確認,52.0,站穩月線且月線向上；外資當天淨買超；量增收紅但尚未突破前高；站上布林上軌且上軌向上(波動擴張)
TWSE,2492,華新科,20260924,311.5,1.7973856209150325,True,True,False,True,False,False,False,3,等待確認,50.0,站穩月線且月線向上；K上穿D golden cross；外資當天淨買超；價漲、融資未增(甚至下降)，籌碼乾淨
TWSE,00989A,主動摩根美國科技,20260924,17.76,0.056338028169014086,True,False,False,True,False,False,True,3,等待確認,49.0,站穩月線且月線向上；外資當天淨買超；價漲、融資未增(甚至下降)，籌碼乾淨；⚠️爆量但留長上影線；站上布林上軌且上軌向上(波動擴張)
TWSE,3645,達邁,20260924,73.3,0.9641873278236914,True,False,False,True,False,True,False,3,等待確認,49.0,站穩月線且月線向上；價漲、融資未增(甚至下降)，籌碼乾淨；⚠️爆量但留長上影線；MACD翻紅+RSI區間內+5日線在10日線上
TWSE,6205,詮欣,20260924,73.6,2.2222222222222223,True,False,False,True,False,False,True,3,等待確認,49.0,站穩月線且月線向上；價漲、融資未增(甚至下降)，籌碼乾淨；⚠️爆量但留長上影線；站上布林上軌且上軌向上(波動擴張)
TWSE,9945,潤泰新,20260924,29.9,1.1844331641285957,True,False,False,True,False,False,True,3,等待確認,49.0,站穩月線且月線向上；價漲、融資未增(甚至下降)，籌碼乾淨；⚠️爆量但留長上影線；站上布林上軌且上軌向上(波動擴張)
TWSE,2449,京元電子,20260924,311.0,2.302631578947368,True,True,False,True,False,False,False,3,等待確認,47.0,站穩月線且月線向上；K由下往上轉；外資當天淨買超；價漲、融資未增(甚至下降)，籌碼乾淨
TWSE,3437,榮創,20260924,22.0,1.8518518518518516,True,True,False,True,False,False,False,3,等待確認,47.0,站穩月線且月線向上；K由下往上轉；外資當天淨買超；價漲、融資未增(甚至下降)，籌碼乾淨
