market,code,name,date,close,change_pct,cond1_ma20,cond2_kd,cond3_chips,cond4_margin_ok,cond5_breakout_vol,checklist_count,tier,score,notes
TWSE,1519,華城,20260827,770.0,7.391910739191074,True,True,True,True,True,5,🔥主力觀察名單,97.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買；帶量突破近20日高且收盤站穩
TWSE,6670,復盛應用,20260827,277.5,4.914933837429111,True,True,True,True,True,5,🔥主力觀察名單,97.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買；帶量突破近20日高且收盤站穩
TWSE,5283,禾聯碩,20260827,61.1,2.861952861952862,True,True,True,True,True,5,🔥主力觀察名單,92.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買；帶量突破近20日高且收盤站穩
TWSE,1503,士電,20260827,212.5,5.198019801980198,True,True,True,True,True,5,🔥主力觀察名單,91.0,站穩月線且月線向上；K上穿D golden cross；投信連買2日+；帶量突破近20日高且收盤站穩
TWSE,7788,松川精密,20260827,298.0,8.957952468007313,True,True,True,True,True,5,🔥主力觀察名單,91.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；帶量突破近20日高且收盤站穩
TWSE,1409,新纖,20260827,25.0,0.0,True,True,True,True,False,4,值得研究,89.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買；量增收紅但尚未突破前高
TWSE,3003,健和興,20260827,68.9,5.837173579109062,True,True,True,True,False,4,值得研究,89.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買；量增收紅但尚未突破前高
TWSE,4119,旭富,20260827,53.3,2.1072796934865905,True,True,True,True,False,4,值得研究,89.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買；量增收紅但尚未突破前高
TWSE,6449,鈺邦,20260827,233.0,9.90566037735849,True,True,True,True,False,4,值得研究,89.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買；量增收紅但尚未突破前高
TWSE,6781,AES-KY,20260827,1140.0,9.615384615384617,True,True,True,True,False,4,值得研究,89.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買；量增收紅但尚未突破前高
TWSE,9941,裕融,20260827,87.1,1.5151515151515151,True,True,True,True,False,4,值得研究,87.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；投信連買2日+；三大法人合計由賣轉買；量增收紅但尚未突破前高
TWSE,6924,榮惠-KY創,20260827,115.5,5.0,True,True,True,True,False,4,值得研究,84.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買；量增收紅但尚未突破前高
TWSE,1717,長興,20260827,75.8,5.424200278164117,True,True,True,True,False,4,值得研究,84.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；投信連買2日+；三大法人合計由賣轉買；⚠️爆量但留長上影線
TWSE,00987A,主動台新優勢成長,20260827,16.59,1.9668100799016597,True,True,True,True,False,4,值得研究,83.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；量增收紅但尚未突破前高
