market,code,name,date,close,change_pct,cond1_ma20,cond2_kd,cond3_chips,cond4_margin_ok,cond5_breakout_vol,cond6_momentum,cond7_bollinger,checklist_count,tier,score,notes
TWSE,2453,凌群,20260914,55.3,4.933586337760911,True,False,False,True,True,False,True,4,等待確認,57.5,站穩月線且月線向上；帶量突破近20日高且收盤站穩；站上布林上軌且上軌向上(波動擴張)
TWSE,2801,彰銀,20260914,28.55,2.3297491039426523,True,False,False,True,True,False,True,4,等待確認,57.5,站穩月線且月線向上；投信連買3日+；帶量突破近20日高且收盤站穩；站上布林上軌且上軌向上(波動擴張)
TWSE,2897,王道銀行,20260914,11.25,2.272727272727273,True,False,False,True,True,False,True,4,等待確認,57.5,站穩月線且月線向上；外資當天淨買超；帶量突破近20日高且收盤站穩；站上布林上軌且上軌向上(波動擴張)
TWSE,6706,惠特,20260914,151.0,9.818181818181818,True,False,False,True,True,False,True,4,等待確認,57.5,站穩月線且月線向上；帶量突破近20日高且收盤站穩；站上布林上軌且上軌向上(波動擴張)
TWSE,0055,元大MSCI金融,20260914,50.3,1.9870235198702353,True,True,False,True,True,False,False,4,等待確認,55.5,站穩月線且月線向上；⚠️高檔鈍化已久，KD打勾勿單純追價；帶量突破近20日高且收盤站穩
TWSE,00938,凱基優選30,20260914,26.82,1.1693700490380987,True,True,False,True,True,False,False,4,等待確認,55.5,站穩月線且月線向上；⚠️高檔鈍化已久，KD打勾勿單純追價；帶量突破近20日高且收盤站穩
TWSE,2887Z1,台新新光己特,20260914,22.65,1.5695067264573992,True,True,False,True,True,False,False,4,等待確認,55.5,站穩月線且月線向上；⚠️高檔鈍化已久，KD打勾勿單純追價；帶量突破近20日高且收盤站穩
TWSE,4961,天鈺,20260914,178.0,4.705882352941177,True,True,False,True,False,False,True,4,等待確認,50.0,站穩月線且月線向上；K上穿D golden cross；外資當天淨買超；站上布林上軌且上軌向上(波動擴張)
TWSE,3029,零壹,20260914,116.5,0.0,True,False,False,True,False,True,True,4,等待確認,49.0,站穩月線且月線向上；⚠️爆量但留長上影線；MACD翻紅+RSI區間內+5日線在10日線上；站上布林上軌且上軌向上(波動擴張)
TWSE,2468,華經,20260914,39.35,9.916201117318433,True,False,False,True,True,False,True,4,等待確認,48.0,剛站回月線(觀察)；外資當天淨買超；帶量突破近20日高且收盤站穩；站上布林上軌且上軌向上(波動擴張)
TWSE,6112,邁達特,20260914,50.6,9.880564603691639,True,False,False,True,True,False,True,4,等待確認,48.0,剛站回月線(觀察)；帶量突破近20日高且收盤站穩；站上布林上軌且上軌向上(波動擴張)
TWSE,2254,巨鎧精密-創,20260914,70.8,7.598784194528875,True,True,False,True,False,False,True,4,等待確認,44.5,站穩月線且月線向上；K由下往上轉；外資當天淨買超；站上布林上軌且上軌向上(波動擴張)
TWSE,2454,聯發科,20260914,4560.0,-0.5452562704471101,True,False,True,True,False,False,False,3,等待確認,60.0,站穩月線且月線向上；外資當天淨買超；投信連買3日+；外資+投信同步買超
TWSE,3406,玉晶光,20260914,954.0,-10.0,True,False,True,True,False,False,False,3,等待確認,60.0,站穩月線且月線向上；外資當天淨買超；投信連買3日+；外資+投信同步買超
TWSE,6196,帆宣,20260914,520.0,1.761252446183953,True,False,True,True,False,False,False,3,等待確認,60.0,站穩月線且月線向上；外資當天淨買超；投信連買3日+；外資+投信同步買超
TWSE,2855,統一證,20260914,52.9,1.926782273603083,True,False,True,True,False,False,False,3,等待確認,57.5,站穩月線且月線向上；外資當天淨買超；投信連買3日+；外資+投信同步買超
TWSE,2883,凱基金,20260914,38.8,2.5099075297225895,True,False,True,True,False,False,False,3,等待確認,57.5,站穩月線且月線向上；外資當天淨買超；投信連買3日+；外資+投信同步買超
TWSE,2887,台新新光金,20260914,43.55,2.1101992966002348,True,False,True,True,False,False,False,3,等待確認,57.5,站穩月線且月線向上；外資當天淨買超；投信連買3日+；外資+投信同步買超
TWSE,2892,第一金,20260914,39.85,2.442159383033419,True,False,True,True,False,False,False,3,等待確認,57.5,站穩月線且月線向上；外資當天淨買超；投信連買3日+；外資+投信同步買超
TWSE,6176,瑞儀,20260914,93.6,5.286839145106862,True,True,False,True,False,False,False,3,等待確認,54.5,站穩月線且月線向上；K上穿D golden cross；量增收紅但尚未突破前高
TWSE,00731,復華富時高息低波,20260914,98.45,0.8709016393442622,True,True,False,True,False,False,False,3,等待確認,51.5,站穩月線且月線向上；K由下往上轉；量增收紅但尚未突破前高
TWSE,2481,強茂,20260914,159.0,6.0,True,True,False,True,False,False,False,3,等待確認,51.5,站穩月線且月線向上；K由下往上轉；外資當天淨買超；量增收紅但尚未突破前高
TWSE,5285,界霖,20260914,87.5,6.0606060606060606,True,True,False,True,False,False,False,3,等待確認,51.5,站穩月線且月線向上；K由下往上轉；外資當天淨買超；量增收紅但尚未突破前高
TWSE,6226,光鼎,20260914,33.0,10.0,True,True,False,True,False,False,False,3,等待確認,51.5,站穩月線且月線向上；K由下往上轉；外資當天淨買超；量增收紅但尚未突破前高
TWSE,6668,中揚光,20260914,42.2,7.37913486005089,True,True,False,True,False,False,False,3,等待確認,51.5,站穩月線且月線向上；K由下往上轉；外資當天淨買超；量增收紅但尚未突破前高
TWSE,3005,神基,20260914,116.5,0.8658008658008658,True,False,True,True,False,False,False,3,等待確認,49.5,剛站回月線(觀察)；外資當天淨買超；投信連買3日+；外資+投信同步買超；⚠️爆量但留長上影線
TWSE,2353,宏碁,20260914,31.4,0.964630225080386,True,False,True,True,False,False,False,3,等待確認,45.5,剛站回月線(觀察)；外資當天淨買超；投信連買3日+；外資+投信同步買超
TWSE,2812,台中銀,20260914,19.45,-0.2564102564102564,True,True,False,True,False,False,False,3,等待確認,45.0,站穩月線且月線向上；K上穿D golden cross；外資當天淨買超
TWSE,3229,晟鈦,20260914,66.9,-0.8888888888888888,True,False,False,True,False,True,False,3,等待確認,44.0,站穩月線且月線向上；⚠️爆量但留長上影線；MACD翻紅+RSI區間內+5日線在10日線上
TWSE,3311,閎暉,20260914,35.0,0.0,True,False,False,True,False,False,True,3,等待確認,44.0,站穩月線且月線向上；⚠️爆量但留長上影線；站上布林上軌且上軌向上(波動擴張)
TWSE,4915,致伸,20260914,64.6,2.8662420382165608,True,False,False,True,False,False,True,3,等待確認,44.0,站穩月線且月線向上；⚠️爆量但留長上影線；站上布林上軌且上軌向上(波動擴張)
TWSE,2377,微星,20260914,150.5,1.006711409395973,True,False,True,True,False,False,False,3,等待確認,43.0,剛站回月線(觀察)；外資當天淨買超；投信連買3日+；外資+投信同步買超
TWSE,2881,富邦金,20260914,154.0,3.7037037037037033,True,True,False,True,False,False,False,3,等待確認,42.5,站穩月線且月線向上；K上穿D golden cross；外資當天淨買超
TWSE,00878,國泰永續高股息,20260914,34.23,0.6764705882352942,True,True,False,True,False,False,False,3,等待確認,42.0,站穩月線且月線向上；K由下往上轉
TWSE,2413,環科,20260914,50.6,0.796812749003984,True,True,False,True,False,False,False,3,等待確認,42.0,站穩月線且月線向上；K由下往上轉
TWSE,3055,蔚華科,20260914,159.5,3.2362459546925564,True,True,False,True,False,False,False,3,等待確認,42.0,站穩月線且月線向上；K由下往上轉；外資當天淨買超
TWSE,3605,宏致,20260914,126.5,3.2653061224489797,True,True,False,True,False,False,False,3,等待確認,42.0,站穩月線且月線向上；K由下往上轉；外資當天淨買超
TWSE,4958,臻鼎-KY,20260914,489.5,-1.1111111111111112,True,True,False,True,False,False,False,3,等待確認,42.0,站穩月線且月線向上；K由下往上轉
TWSE,6168,宏齊,20260914,29.95,1.697792869269949,True,True,False,True,False,False,False,3,等待確認,42.0,站穩月線且月線向上；K由下往上轉；外資當天淨買超
TWSE,2338,光罩,20260914,48.0,0.5235602094240838,True,False,False,True,False,False,True,3,等待確認,41.5,站穩月線且月線向上；⚠️爆量但留長上影線；站上布林上軌且上軌向上(波動擴張)
TWSE,2845,遠東銀,20260914,13.75,0.3649635036496351,True,False,False,True,False,True,False,3,等待確認,40.0,站穩月線且月線向上；外資當天淨買超；MACD翻紅+RSI區間內+5日線在10日線上
TWSE,2883B,凱基金乙特,20260914,8.23,0.0,True,False,False,True,False,True,False,3,等待確認,40.0,站穩月線且月線向上；外資當天淨買超；MACD翻紅+RSI區間內+5日線在10日線上
TWSE,3034,聯詠,20260914,556.0,1.6453382084095063,True,False,False,True,False,True,False,3,等待確認,40.0,站穩月線且月線向上；外資當天淨買超；MACD翻紅+RSI區間內+5日線在10日線上
TWSE,4904,遠傳,20260914,106.0,0.47393364928909953,True,False,False,True,False,False,True,3,等待確認,40.0,站穩月線且月線向上；外資當天淨買超；站上布林上軌且上軌向上(波動擴張)
TWSE,00706L,期元大S&P日圓正2,20260914,20.15,0.2986560477849677,True,True,False,True,False,False,False,3,等待確認,39.5,站穩月線且月線向上；K由下往上轉
TWSE,00919,群益台灣精選高息,20260914,32.89,1.2623152709359604,True,True,False,True,False,False,False,3,等待確認,39.5,站穩月線且月線向上；K由下往上轉
TWSE,1314,中石化,20260914,8.22,1.231527093596059,True,True,False,True,False,False,False,3,等待確認,39.5,站穩月線且月線向上；K由下往上轉；外資當天淨買超
TWSE,1710,東聯,20260914,16.05,0.3125,True,True,False,True,False,False,False,3,等待確認,39.5,站穩月線且月線向上；K由下往上轉
TWSE,2489,瑞軒,20260914,39.3,6.504065040650407,True,True,False,True,False,False,False,3,等待確認,39.5,站穩月線且月線向上；K由下往上轉；外資當天淨買超
TWSE,3094,聯傑,20260914,44.0,7.579462102689487,True,True,False,True,False,False,False,3,等待確認,39.5,站穩月線且月線向上；K由下往上轉；外資當天淨買超
TWSE,00642U,期元大S&P石油,20260914,33.62,0.38817557479844733,True,False,False,True,False,False,True,3,等待確認,37.5,站穩月線且月線向上；外資當天淨買超；站上布林上軌且上軌向上(波動擴張)
TWSE,00715L,期街口布蘭特正2,20260914,70.5,-0.21231422505307856,True,False,False,True,False,False,True,3,等待確認,37.5,站穩月線且月線向上；外資當天淨買超；站上布林上軌且上軌向上(波動擴張)
TWSE,2305,全友,20260914,45.15,9.987819732034104,True,False,False,True,False,False,True,3,等待確認,37.5,站穩月線且月線向上；外資當天淨買超；站上布林上軌且上軌向上(波動擴張)
TWSE,2834,臺企銀,20260914,18.35,1.9444444444444444,True,False,False,True,False,False,True,3,等待確認,37.5,站穩月線且月線向上；外資當天淨買超；站上布林上軌且上軌向上(波動擴張)
TWSE,5876,上海商銀,20260914,49.9,2.5693730729701953,True,False,False,True,False,False,True,3,等待確認,37.5,站穩月線且月線向上；外資當天淨買超；站上布林上軌且上軌向上(波動擴張)
TWSE,6416,瑞祺電通,20260914,119.0,3.0303030303030303,True,False,False,True,False,False,True,3,等待確認,37.5,站穩月線且月線向上；站上布林上軌且上軌向上(波動擴張)
TWSE,6005,群益證,20260914,32.1,1.9047619047619047,True,True,False,True,False,False,False,3,等待確認,37.0,站穩月線且月線向上；K由下往上轉；外資當天淨買超
TWSE,2471,資通,20260914,50.9,2.2088353413654622,True,True,False,True,False,False,False,3,等待確認,36.5,剛站回月線(觀察)；K上穿D golden cross；⚠️爆量但留長上影線
TWSE,6152,百一,20260914,15.2,1.3333333333333335,True,False,False,True,False,True,False,3,等待確認,36.0,站上月線；外資當天淨買超；MACD翻紅+RSI區間內+5日線在10日線上
TWSE,00713,元大台灣高息低波,20260914,64.35,0.7830853563038371,True,True,False,True,False,False,False,3,等待確認,35.5,站穩月線且月線向上；⚠️高檔鈍化已久，KD打勾勿單純追價
TWSE,00939,統一台灣高息動能,20260914,24.11,1.387720773759462,True,True,False,True,False,False,False,3,等待確認,35.5,站穩月線且月線向上；⚠️高檔鈍化已久，KD打勾勿單純追價
TWSE,2371,大同,20260914,27.65,0.7285974499089254,False,True,True,True,False,False,False,3,等待確認,34.3,K由下往上轉；外資當天淨買超；投信連買3日+；外資+投信同步買超；⚠️爆量但留長上影線
TWSE,1504,東元,20260914,70.3,1.1510791366906474,False,True,True,True,False,False,False,3,等待確認,31.8,K由下往上轉；外資當天淨買超；投信連買3日+；外資+投信同步買超；⚠️爆量但留長上影線
TWSE,2342,茂矽,20260914,39.7,5.305039787798408,True,True,False,True,False,False,False,3,等待確認,30.5,剛站回月線(觀察)；K上穿D golden cross；外資當天淨買超
TWSE,6213,聯茂,20260914,515.0,1.1787819253438114,False,True,True,True,False,False,False,3,等待確認,30.3,K由下往上轉；外資當天淨買超；投信連買3日+；外資+投信同步買超
TWSE,00664R,國泰臺灣加權反1,20260914,1.62,1.25,True,False,False,True,False,True,False,3,等待確認,28.0,剛站回月線(觀察)；MACD翻紅+RSI區間內+5日線剛穿上10日線
TWSE,2385,群光,20260914,105.5,0.4761904761904762,False,True,True,True,False,False,False,3,等待確認,27.8,K由下往上轉；外資當天淨買超；投信連買3日+；外資+投信同步買超
TWSE,6282,康舒,20260914,42.5,-0.5847953216374269,False,True,True,True,False,False,False,3,等待確認,27.8,K由下往上轉；外資當天淨買超；投信連買3日+；外資+投信同步買超
TWSE,3702,大聯大,20260914,107.0,0.4694835680751174,True,True,False,True,False,False,False,3,等待確認,27.5,剛站回月線(觀察)；K由下往上轉；外資當天淨買超
