market,code,name,date,close,change_pct,cond1_ma20,cond2_kd,cond3_chips,cond4_margin_ok,cond5_breakout_vol,checklist_count,tier,score,notes
TWSE,6196,帆宣,20260909,534.0,6.163021868787276,True,True,True,True,True,5,🔥主力觀察名單,95.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；投信連買2日+；三大法人合計由賣轉買；帶量突破近20日高且收盤站穩
TWSE,6505,台塑化,20260909,87.5,9.92462311557789,True,True,True,True,True,5,🔥主力觀察名單,95.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；投信連買2日+；三大法人合計由賣轉買；帶量突破近20日高且收盤站穩
TWSE,2413,環科,20260909,50.5,9.902067464635472,True,True,True,True,True,5,🔥主力觀察名單,92.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買；帶量突破近20日高且收盤站穩
TWSE,4119,旭富,20260909,57.7,7.24907063197026,True,True,True,True,True,5,🔥主力觀察名單,92.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買；帶量突破近20日高且收盤站穩
TWSE,4770,上品,20260909,249.5,6.623931623931624,True,True,True,True,True,5,🔥主力觀察名單,92.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買；帶量突破近20日高且收盤站穩
TWSE,8926,台汽電,20260909,59.3,3.6713286713286717,True,True,True,True,True,5,🔥主力觀察名單,88.5,站上月線；K由下往上轉；外資由賣轉買；投信連買2日+；三大法人合計由賣轉買；帶量突破近20日高且收盤站穩
TWSE,2033,佳大,20260909,27.3,7.269155206286837,True,True,True,True,False,4,值得研究,89.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買；量增收紅但尚未突破前高
TWSE,2615,萬海,20260909,116.0,3.571428571428571,True,True,True,True,False,4,值得研究,89.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買；量增收紅但尚未突破前高
TWSE,3044,健鼎,20260909,509.0,5.1652892561983474,True,True,True,True,False,4,值得研究,89.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買；量增收紅但尚未突破前高
TWSE,1409,新纖,20260909,26.85,9.815950920245397,True,True,True,True,False,4,值得研究,83.0,站穩月線且月線向上；K上穿D golden cross；三大法人合計由賣轉買；量增收紅但尚未突破前高
TWSE,4590,富田-創,20260909,93.4,4.8260381593714925,True,True,True,True,False,4,值得研究,81.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買；⚠️爆量但留長上影線
TWSE,3532,台勝科,20260909,424.0,6.532663316582915,True,True,True,True,False,4,值得研究,80.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；投信連買2日+；三大法人合計由賣轉買
TWSE,6805,富世達,20260909,2295.0,6.496519721577726,True,True,True,True,False,4,值得研究,78.5,站穩月線且月線向上；K由下往上轉；投信連買2日+；量增收紅但尚未突破前高
TWSE,1558,伸興,20260909,107.5,1.4150943396226416,True,True,True,True,False,4,值得研究,77.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買
TWSE,2427,三商電,20260909,22.3,1.1337868480725624,True,True,True,True,False,4,值得研究,77.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買
TWSE,2466,冠西電,20260909,103.5,4.9695740365111565,True,True,True,True,False,4,值得研究,77.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買
TWSE,2609,陽明,20260909,58.5,2.094240837696335,True,True,True,True,False,4,值得研究,77.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買
TWSE,3380,明泰,20260909,30.4,1.6722408026755853,True,True,True,True,False,4,值得研究,77.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買
TWSE,4142,國光生,20260909,17.75,1.1396011396011396,True,True,True,True,False,4,值得研究,77.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買
TWSE,6168,宏齊,20260909,29.6,3.677758318739054,True,True,True,True,False,4,值得研究,77.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買
TWSE,6214,精誠,20260909,187.5,1.3513513513513513,True,True,True,True,False,4,值得研究,77.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買
TWSE,6531,愛普*,20260909,999.0,7.303974221267455,True,True,True,True,False,4,值得研究,77.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買
TWSE,9927,泰銘,20260909,70.1,0.8633093525179856,True,True,True,True,False,4,值得研究,77.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買
TWSE,1102,亞泥,20260909,35.4,0.5681818181818182,True,False,True,True,True,4,值得研究,76.0,站穩月線且月線向上；投信連買2日+；帶量突破近20日高且收盤站穩
TWSE,1101,台泥,20260909,24.75,1.8518518518518516,True,True,True,True,False,4,值得研究,75.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；投信連買2日+；三大法人合計由賣轉買
TWSE,2382,廣達,20260909,342.0,4.2682926829268295,True,True,True,True,False,4,值得研究,75.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；投信連買2日+；三大法人合計由賣轉買
TWSE,2542,興富發,20260909,48.2,1.0482180293501047,True,True,True,True,False,4,值得研究,75.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；投信連買2日+；三大法人合計由賣轉買
TWSE,2460,建通,20260909,30.9,9.9644128113879,True,True,True,True,False,4,值得研究,75.0,剛站回月線(觀察)；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買；量增收紅但尚未突破前高
TWSE,00663L,國泰臺灣加權正2,20260909,108.35,0.41705282669138094,True,True,True,True,False,4,值得研究,72.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買
TWSE,00685L,群益臺灣加權正2,20260909,12.39,0.32388663967611336,True,True,True,True,False,4,值得研究,72.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買
TWSE,00927,群益半導體收益,20260909,37.74,0.3456527519276788,True,True,True,True,False,4,值得研究,72.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買
TWSE,00935,野村臺灣新科技50,20260909,60.0,0.2506265664160401,True,True,True,True,False,4,值得研究,72.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買
TWSE,00940,元大台灣價值高息,20260909,12.94,0.9360374414976598,True,True,True,True,False,4,值得研究,72.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買
TWSE,00964,中信亞太高股息,20260909,15.03,0.46791443850267384,True,True,True,True,False,4,值得研究,72.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買
TWSE,1419,新紡,20260909,67.9,0.5925925925925927,True,True,True,True,False,4,值得研究,72.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買
TWSE,2305,全友,20260909,35.0,5.421686746987951,True,True,True,True,False,4,值得研究,72.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買
TWSE,5434,崇越,20260909,535.0,0.5639097744360901,True,True,True,True,False,4,值得研究,72.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買
TWSE,6155,鈞寶,20260909,57.7,2.304964539007092,True,True,True,True,False,4,值得研究,72.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買
