market,code,name,date,close,change_pct,cond1_ma20,cond2_kd,cond3_chips,cond4_margin_ok,cond5_breakout_vol,cond6_momentum,cond7_bollinger,checklist_count,tier,score,notes
TWSE,1560,中砂,20260921,914.0,2.0089285714285716,True,False,True,True,True,False,True,5,值得研究,82.5,站穩月線且月線向上；外資當天淨買超；投信連買3日+；外資+投信同步買超；帶量突破近20日高且收盤站穩；站上布林上軌且上軌向上(波動擴張)
TWSE,2855,統一證,20260921,57.3,7.5046904315197,True,False,True,True,True,False,True,5,值得研究,82.5,站穩月線且月線向上；外資當天淨買超；投信連買3日+；外資+投信同步買超；帶量突破近20日高且收盤站穩；站上布林上軌且上軌向上(波動擴張)
TWSE,2376,技嘉,20260921,368.0,3.3707865168539324,True,False,True,True,False,True,True,5,值得研究,74.0,站穩月線且月線向上；外資當天淨買超；投信連買3日+；外資+投信同步買超；⚠️爆量但留長上影線；MACD翻紅+RSI區間內+5日線剛穿上10日線；站上布林上軌且上軌向上(波動擴張)
TWSE,4532,瑞智,20260921,25.15,2.028397565922921,True,False,True,True,False,True,True,5,值得研究,74.0,站穩月線且月線向上；外資當天淨買超；投信連買3日+；外資+投信同步買超；⚠️爆量但留長上影線；MACD翻紅+RSI區間內+5日線在10日線上；站上布林上軌且上軌向上(波動擴張)
TWSE,3380,明泰,20260921,33.15,9.950248756218906,True,True,False,True,True,False,True,5,值得研究,70.0,站穩月線且月線向上；K上穿D golden cross；外資當天淨買超；帶量突破近20日高且收盤站穩；站上布林上軌且上軌向上(波動擴張)
TWSE,7799,禾榮科,20260921,522.0,3.571428571428571,True,True,True,True,False,False,True,5,值得研究,69.5,站穩月線且月線向上；K由下往上轉；外資當天淨買超；投信連買3日+；外資+投信同步買超；站上布林上軌且上軌向上(波動擴張)
TWSE,2409,友達,20260921,33.35,9.884678747940692,True,True,False,True,True,False,True,5,值得研究,67.5,站穩月線且月線向上；K上穿D golden cross；外資當天淨買超；帶量突破近20日高且收盤站穩；站上布林上軌且上軌向上(波動擴張)
TWSE,00930,永豐ESG低碳高息,20260921,24.73,1.3940139401394014,True,False,False,True,True,True,True,5,值得研究,65.0,站穩月線且月線向上；外資當天淨買超；帶量突破近20日高且收盤站穩；MACD翻紅+RSI區間內+5日線剛穿上10日線；站上布林上軌且上軌向上(波動擴張)
TWSE,00947,台新臺灣IC設計,20260921,39.7,2.1090534979423867,True,False,False,True,True,True,True,5,值得研究,65.0,站穩月線且月線向上；帶量突破近20日高且收盤站穩；MACD翻紅+RSI區間內+5日線剛穿上10日線；站上布林上軌且上軌向上(波動擴張)
TWSE,009820,元大納斯達克精選,20260921,10.14,1.5015015015015014,True,False,False,True,True,True,True,5,值得研究,65.0,站穩月線且月線向上；外資當天淨買超；帶量突破近20日高且收盤站穩；MACD翻紅+RSI區間內+5日線剛穿上10日線；站上布林上軌且上軌向上(波動擴張)
TWSE,009824,群益美國科技巨頭,20260921,10.35,1.5701668302257117,True,False,False,True,True,True,True,5,值得研究,65.0,站穩月線且月線向上；帶量突破近20日高且收盤站穩；MACD翻紅+RSI區間內+5日線剛穿上10日線；站上布林上軌且上軌向上(波動擴張)
TWSE,4770,上品,20260921,257.5,2.589641434262948,True,False,False,True,True,True,True,5,值得研究,65.0,站穩月線且月線向上；外資當天淨買超；帶量突破近20日高且收盤站穩；MACD翻紅+RSI區間內+5日線剛穿上10日線；站上布林上軌且上軌向上(波動擴張)
TWSE,8150,南茂,20260921,103.0,9.574468085106384,True,False,False,True,True,True,True,5,值得研究,65.0,站穩月線且月線向上；外資當天淨買超；帶量突破近20日高且收盤站穩；MACD翻紅+RSI區間內+5日線剛穿上10日線；站上布林上軌且上軌向上(波動擴張)
TWSE,6443,元晶,20260921,28.05,10.0,True,False,False,True,True,True,True,5,值得研究,53.0,剛站回月線(觀察)；帶量突破近20日高且收盤站穩；MACD翻紅+RSI區間內+5日線剛穿上10日線；站上布林上軌且上軌向上(波動擴張)
TWSE,1709,和益,20260921,43.1,9.948979591836734,True,True,False,True,False,True,True,5,值得研究,52.0,站穩月線且月線向上；K由下往上轉；外資當天淨買超；MACD翻紅+RSI區間內+5日線在10日線上；站上布林上軌且上軌向上(波動擴張)
TWSE,2520,冠德,20260921,38.35,0.9210526315789472,True,True,False,True,False,True,True,5,值得研究,52.0,站穩月線且月線向上；K由下往上轉；外資當天淨買超；MACD翻紅+RSI區間內+5日線在10日線上；站上布林上軌且上軌向上(波動擴張)
TWSE,3014,聯陽,20260921,139.5,2.952029520295203,True,False,True,True,False,False,True,4,等待確認,69.0,站穩月線且月線向上；外資當天淨買超；投信連買3日+；外資+投信同步買超；⚠️爆量但留長上影線；站上布林上軌且上軌向上(波動擴張)
TWSE,2353,宏碁,20260921,32.15,0.6259780907668232,True,False,True,True,False,True,False,4,等待確認,65.0,站穩月線且月線向上；外資當天淨買超；投信連買3日+；外資+投信同步買超；MACD翻紅+RSI區間內+5日線在10日線上
TWSE,3005,神基,20260921,119.0,0.42194092827004215,True,False,True,True,False,True,False,4,等待確認,65.0,站穩月線且月線向上；外資當天淨買超；投信連買3日+；外資+投信同步買超；MACD翻紅+RSI區間內+5日線在10日線上
TWSE,3443,創意,20260921,7615.0,6.503496503496503,True,False,True,True,False,False,True,4,等待確認,65.0,站穩月線且月線向上；外資當天淨買超；投信連買3日+；外資+投信同步買超；站上布林上軌且上軌向上(波動擴張)
TWSE,1102,亞泥,20260921,35.25,0.2844950213371266,True,True,True,True,False,False,False,4,等待確認,64.5,站穩月線且月線向上；K由下往上轉；外資當天淨買超；投信連買3日+；外資+投信同步買超
TWSE,2454,聯發科,20260921,5010.0,6.369426751592357,True,True,False,True,True,False,False,4,等待確認,62.5,站穩月線且月線向上；K上穿D golden cross；外資當天淨買超；帶量突破近20日高且收盤站穩
TWSE,2436,偉詮電,20260921,70.0,3.092783505154639,True,True,False,True,False,True,False,4,等待確認,62.0,站穩月線且月線向上；K上穿D golden cross；量增收紅但尚未突破前高；MACD翻紅+RSI區間內+5日線剛穿上10日線
TWSE,0050,元大台灣50,20260921,111.35,1.3654984069185254,True,False,False,True,True,False,True,4,等待確認,60.0,站穩月線且月線向上；投信連買3日+；帶量突破近20日高且收盤站穩；站上布林上軌且上軌向上(波動擴張)
TWSE,0052,富邦科技,20260921,64.55,1.1755485893416928,True,False,False,True,True,False,True,4,等待確認,60.0,站穩月線且月線向上；外資當天淨買超；帶量突破近20日高且收盤站穩；站上布林上軌且上軌向上(波動擴張)
TWSE,00893,國泰智能電動車,20260921,44.37,1.6727772685609532,True,False,False,True,True,False,True,4,等待確認,60.0,站穩月線且月線向上；外資當天淨買超；帶量突破近20日高且收盤站穩；站上布林上軌且上軌向上(波動擴張)
TWSE,2241,艾姆勒,20260921,37.35,8.41799709724238,True,False,False,True,True,False,True,4,等待確認,60.0,站穩月線且月線向上；帶量突破近20日高且收盤站穩；站上布林上軌且上軌向上(波動擴張)
TWSE,2363,矽統,20260921,59.0,9.869646182495345,True,False,False,True,True,False,True,4,等待確認,60.0,站穩月線且月線向上；外資當天淨買超；帶量突破近20日高且收盤站穩；站上布林上軌且上軌向上(波動擴張)
TWSE,3047,訊舟,20260921,15.2,9.747292418772565,True,False,False,True,True,False,True,4,等待確認,60.0,站穩月線且月線向上；外資當天淨買超；帶量突破近20日高且收盤站穩；站上布林上軌且上軌向上(波動擴張)
TWSE,4956,光鋐,20260921,46.85,9.976525821596244,True,False,False,True,True,False,True,4,等待確認,60.0,站穩月線且月線向上；帶量突破近20日高且收盤站穩；站上布林上軌且上軌向上(波動擴張)
TWSE,6152,百一,20260921,15.8,4.983388704318937,True,False,False,True,True,False,True,4,等待確認,60.0,站穩月線且月線向上；外資當天淨買超；帶量突破近20日高且收盤站穩；站上布林上軌且上軌向上(波動擴張)
TWSE,6526,達發,20260921,724.0,4.775687409551375,True,False,False,True,True,False,True,4,等待確認,60.0,站穩月線且月線向上；外資當天淨買超；帶量突破近20日高且收盤站穩；站上布林上軌且上軌向上(波動擴張)
TWSE,6861,睿生光電,20260921,246.0,7.18954248366013,True,False,False,True,True,False,True,4,等待確認,60.0,站穩月線且月線向上；帶量突破近20日高且收盤站穩；站上布林上軌且上軌向上(波動擴張)
