market,code,name,date,close,change_pct,cond1_ma20,cond2_kd,cond3_chips,cond4_margin_ok,cond5_breakout_vol,checklist_count,tier,score,notes
TWSE,2069,運錩,20260908,22.4,9.803921568627452,True,True,True,True,True,5,🔥主力觀察名單,97.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買；帶量突破近20日高且收盤站穩
TWSE,3055,蔚華科,20260908,146.0,8.550185873605948,True,True,True,True,True,5,🔥主力觀察名單,97.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買；帶量突破近20日高且收盤站穩
TWSE,00713,元大台灣高息低波,20260908,63.65,0.31520882584712373,True,True,True,True,True,5,🔥主力觀察名單,80.5,站穩月線且月線向上；⚠️高檔鈍化已久，KD打勾勿單純追價；三大法人合計由賣轉買；帶量突破近20日高且收盤站穩
TWSE,1216,統一,20260908,76.7,1.9946808510638296,True,True,True,True,False,4,值得研究,89.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買；量增收紅但尚未突破前高
TWSE,2030,彰源,20260908,23.8,4.157549234135667,True,True,True,True,False,4,值得研究,89.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買；量增收紅但尚未突破前高
TWSE,2009,第一銅,20260908,40.6,4.2362002567394095,True,True,True,True,False,4,值得研究,84.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買；量增收紅但尚未突破前高
TWSE,2348,海悅,20260908,71.9,0.9831460674157303,True,True,True,True,False,4,值得研究,84.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買；量增收紅但尚未突破前高
TWSE,3167,大量,20260908,938.0,6.2287655719139305,True,False,True,True,True,4,值得研究,82.0,站穩月線且月線向上；外資由賣轉買；三大法人合計由賣轉買；帶量突破近20日高且收盤站穩
TWSE,1102,亞泥,20260908,35.2,0.4279600570613409,True,True,True,True,False,4,值得研究,80.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；投信連買2日+；三大法人合計由賣轉買
TWSE,2887,台新新光金,20260908,42.8,4.136253041362531,True,True,True,True,False,4,值得研究,80.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；投信連買2日+；三大法人合計由賣轉買
TWSE,1340,勝悅-KY,20260908,5.23,2.3483365949119372,True,True,True,True,False,4,值得研究,77.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買
TWSE,2903,遠百,20260908,22.45,0.8988764044943821,True,True,True,True,False,4,值得研究,77.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買
TWSE,4904,遠傳,20260908,104.0,1.9607843137254901,True,True,True,True,False,4,值得研究,77.0,站穩月線且月線向上；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買
TWSE,3029,零壹,20260908,111.5,1.82648401826484,True,True,True,True,False,4,值得研究,76.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買；⚠️爆量但留長上影線
TWSE,3715,定穎投控,20260908,126.5,5.857740585774058,True,True,True,True,False,4,值得研究,76.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買；⚠️爆量但留長上影線
TWSE,5876,上海商銀,20260908,48.75,3.8338658146964857,True,False,True,True,True,4,值得研究,76.0,站穩月線且月線向上；投信連買2日+；帶量突破近20日高且收盤站穩
TWSE,5484,慧友,20260908,43.3,9.898477157360407,True,True,True,True,False,4,值得研究,75.0,剛站回月線(觀察)；K上穿D golden cross；外資由賣轉買；三大法人合計由賣轉買；量增收紅但尚未突破前高
TWSE,7795,長廣,20260908,555.0,3.544776119402985,True,True,True,True,False,4,值得研究,75.0,站穩月線且月線向上；K上穿D golden cross；投信連買2日+；⚠️爆量但留長上影線
TWSE,00907,永豐優息存股,20260908,17.69,0.16987542468856173,True,True,True,True,False,4,值得研究,72.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買
TWSE,1609,大亞,20260908,37.6,1.075268817204301,True,True,True,True,False,4,值得研究,72.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買
TWSE,1712,興農,20260908,40.85,1.3647642679900744,True,True,True,True,False,4,值得研究,72.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買
TWSE,1773,勝一,20260908,164.0,2.1806853582554515,True,True,True,True,False,4,值得研究,72.5,站穩月線且月線向上；K由下往上轉；外資由賣轉買；三大法人合計由賣轉買
